R,G,B,gray,grad_mag,local_std,laplacian,boundary,image_id,split
63.0,93.0,101.0,85.666664,2.0,0.49657026,3.0,0,118020,train
102.0,121.0,102.0,108.333336,30.291182,5.2023506,20.0,0,118020,train
105.0,105.0,77.0,95.666664,205.34308,26.512112,5.3333206,0,118020,train
11.0,17.0,13.0,13.666667,10.381606,1.1653398,1.333334,0,118020,train
66.0,83.0,67.0,72.0,47.779587,6.306541,16.666668,0,118020,train
55.0,78.0,62.0,65.0,16.878658,2.5141203,1.3333282,0,118020,train
77.0,62.0,33.0,57.333332,361.84744,37.591522,74.0,0,118020,train
44.0,67.0,57.0,56.0,17.159386,1.9037509,5.666668,0,118020,train
31.0,44.0,27.0,34.0,66.335846,7.002646,14.666666,0,118020,train
33.0,40.0,24.0,32.333332,13.038404,4.7945585,29.0,0,118020,train
106.0,125.0,123.0,118.0,7.071068,0.73620117,0.0,0,118020,train
95.0,29.0,7.0,43.666668,8.969087,1.4297088,2.3333282,0,118020,train
31.0,56.0,52.0,46.333332,14.643926,3.4905355,15.333336,0,118020,train
20.0,29.0,12.0,20.333334,437.78357,61.472485,94.0,0,118020,train
33.0,17.0,2.0,17.333334,49.497475,6.9390836,5.999997,0,118020,train
47.0,62.0,43.0,50.666668,88.399345,10.653924,6.999996,0,118020,train
80.0,108.0,111.0,99.666664,2.9814227,0.6366109,0.0,0,118020,train
163.0,149.0,110.0,140.66667,23.016897,4.3879275,13.6666565,0,118020,train
32.0,32.0,6.0,23.333334,202.78613,28.066936,80.66666,0,118020,train
133.0,124.0,91.0,116.0,331.6655,37.533188,28.666664,0,118020,train
182.0,169.0,125.0,158.66667,99.46747,16.766375,103.66669,0,118020,train
32.0,40.0,29.0,33.666668,40.1995,8.215883,14.000006,0,118020,train
186.0,177.0,146.0,169.66667,222.05959,29.300337,106.66669,0,118020,train
27.0,21.0,5.0,17.666666,80.22192,8.049912,1.9999971,0,118020,train
85.0,77.0,54.0,72.0,149.16434,17.249802,32.333324,0,118020,train
93.0,114.0,115.0,107.333336,13.004272,2.605583,19.666672,0,118020,train
50.0,74.0,58.0,60.666668,36.715122,3.9734838,5.333332,0,118020,train
43.0,54.0,40.0,45.666668,178.35358,24.836143,16.999996,0,118020,train
33.0,59.0,50.0,47.333332,7.0079412,1.1546654,2.3333359,0,118020,train
106.0,121.0,100.0,109.0,16.552946,4.5345893,5.3333435,0,118020,train
97.0,114.0,96.0,102.333336,9.297559,1.4607495,8.666664,0,118020,train
113.0,112.0,81.0,102.0,115.86295,16.642788,8.666672,0,118020,train
91.0,115.0,117.0,107.666664,6.0,0.66658527,0.0,0,118020,train
134.0,85.0,52.0,90.333336,553.71277,56.912933,34.99999,0,118020,train
42.0,65.0,55.0,54.0,7.1956744,1.0784646,2.333332,0,118020,train
130.0,105.0,64.0,99.666664,50.237217,8.411476,18.66668,0,118020,train
114.0,105.0,74.0,97.666664,154.56464,23.898956,137.33334,0,118020,train
37.0,49.0,39.0,41.666668,131.05132,14.087915,20.666668,0,118020,train
93.0,114.0,105.0,104.0,75.036285,8.313439,7.3333282,0,118020,train
8.0,17.0,12.0,12.333333,4.666664,0.7219803,3.000002,0,118020,train
44.0,56.0,36.0,45.333332,94.115776,9.789271,32.33334,0,118020,train
51.0,69.0,55.0,58.333332,12.238378,2.76664,3.333332,0,118020,train
141.0,123.0,83.0,115.666664,12.578641,3.6752975,9.6666565,0,118020,train
90.0,105.0,84.0,93.0,24.156902,2.9248397,2.6666641,0,118020,train
63.0,33.0,9.0,35.0,13.207741,2.1886437,5.333334,0,118020,train
86.0,112.0,113.0,103.666664,4.6427975,0.9180269,1.0,0,118020,train
131.0,62.0,33.0,75.333336,415.05902,44.394142,47.99999,0,118020,train
45.0,66.0,59.0,56.666668,38.701138,4.07573,6.6666603,0,118020,train
91.0,115.0,115.0,107.0,0.0,0.47186464,2.0,0,118020,train
45.0,77.0,74.0,65.333336,24.239552,5.878988,26.000011,0,118020,train
44.0,70.0,61.0,58.333332,33.413246,3.4889963,6.666664,0,118020,train
138.0,147.0,120.0,135.0,272.74612,34.318447,91.0,0,118020,train
233.0,225.0,179.0,212.33333,98.810715,11.823242,3.666687,0,118020,train
79.0,31.0,8.0,39.333332,2.6666641,1.3768188,4.333336,0,118020,train
24.0,15.0,8.0,15.666667,5.4974747,0.6929053,1.6666679,0,118020,train
106.0,35.0,17.0,52.666668,40.584618,7.7906256,22.333336,0,118020,train
33.0,38.0,15.0,28.666666,112.49988,25.572985,149.66667,0,118020,train
105.0,62.0,27.0,64.666664,13.199325,2.5211992,9.333321,0,118020,train
60.0,78.0,62.0,66.666664,144.40991,25.658466,18.333344,0,118020,train
91.0,117.0,116.0,108.0,17.262676,2.131653,2.0,0,118020,train
212.0,153.0,119.0,161.33333,233.2976,31.734156,104.99998,0,118020,train
71.0,91.0,79.0,80.333336,105.26687,12.785986,55.66667,0,118020,train
131.0,47.0,23.0,67.0,159.53334,16.717772,8.333336,0,118020,train
65.0,33.0,20.0,39.333332,19.821417,2.7686248,17.33333,0,118020,train
133.0,136.0,107.0,125.333336,188.91328,27.577501,61.000015,0,118020,train
155.0,164.0,147.0,155.33333,209.49995,27.9955,71.333305,0,118020,train
102.0,122.0,120.0,114.666664,18.0,2.211034,6.0,0,118020,train
90.0,111.0,112.0,104.333336,4.216383,0.6480138,3.6666565,0,118020,train
36.0,61.0,55.0,50.666668,10.77034,1.7708716,9.333328,0,118020,train
72.0,100.0,104.0,92.0,4.737549,0.56682366,1.6666641,0,118020,train
90.0,90.0,64.0,81.333336,185.63107,24.193657,23.66666,0,118020,train
126.0,123.0,90.0,113.0,80.53294,14.488613,19.666672,0,118020,train
107.0,30.0,10.0,49.0,24.716166,3.2989848,9.0,0,118020,train
138.0,121.0,78.0,112.333336,34.979362,9.209476,33.66667,0,118020,train
181.0,176.0,136.0,164.33333,259.3333,32.74711,78.999985,0,118020,train
14.0,33.0,29.0,25.333334,110.861275,21.812208,107.333336,0,118020,train
43.0,69.0,56.0,56.0,13.703209,2.1829753,4.333332,0,118020,train
178.0,168.0,132.0,159.33333,151.8186,25.017494,17.666641,0,118020,train
120.0,119.0,88.0,109.0,394.61514,41.04654,95.99999,0,118020,train
72.0,89.0,70.0,77.0,32.169685,3.4929476,3.3333359,0,118020,train
48.0,56.0,45.0,49.666668,188.17545,19.989359,30.000004,0,118020,train
68.0,43.0,23.0,44.666668,56.482056,6.717296,8.000002,0,118020,train
212.0,198.0,153.0,187.66667,43.67808,12.799002,62.33336,0,118020,train
162.0,158.0,121.0,147.0,109.83625,19.128063,53.0,0,118020,train
179.0,95.0,61.0,111.666664,9.333336,9.63889,15.999992,0,118020,train
84.0,112.0,126.0,107.333336,21.989885,2.8196092,8.3333435,1,118035,train
176.0,186.0,175.0,179.0,616.15906,63.074223,16.999992,1,118035,train
96.0,114.0,124.0,111.333336,23.706549,3.3887165,16.66668,1,118035,train
130.0,129.0,109.0,122.666664,130.60968,28.932505,72.66669,1,118035,train
88.0,109.0,126.0,107.666664,22.161037,3.1653643,0.6666641,1,118035,train
93.0,112.0,118.0,107.666664,412.34424,50.811153,143.33334,1,118035,train
243.0,227.0,204.0,224.66667,336.86792,35.773975,63.00003,1,118035,train
76.0,90.0,93.0,86.333336,293.8193,48.669464,113.666664,1,118035,train
79.0,111.0,126.0,105.333336,25.551687,3.6788828,4.0000153,1,118035,train
94.0,113.0,119.0,108.666664,7.211105,6.1503778,15.000008,1,118035,train
253.0,247.0,211.0,237.0,9.357121,1.2686114,9.000015,1,118035,train
255.0,251.0,216.0,240.66667,13.148678,2.088847,1.666687,1,118035,train
251.0,254.0,233.0,246.0,538.5126,63.732964,145.33333,1,118035,train
86.0,97.0,101.0,94.666664,323.91086,42.88937,129.0,1,118035,train
90.0,109.0,126.0,108.333336,30.568693,3.622305,19.000008,1,118035,train
82.0,91.0,96.0,89.666664,229.29697,32.005005,94.000015,1,118035,train
86.0,103.0,110.0,99.666664,347.333,44.493813,112.66667,1,118035,train
96.0,110.0,121.0,109.0,97.27395,18.437765,33.33332,1,118035,train
87.0,109.0,122.0,106.0,31.752512,4.0566063,5.0,1,118035,train
186.0,70.0,57.0,104.333336,34.438362,17.39174,8.000015,1,118035,train
76.0,96.0,94.0,88.666664,167.22174,17.863783,9.333321,1,118035,train
173.0,162.0,142.0,159.0,313.77875,37.337357,82.33334,1,118035,train
170.0,122.0,100.0,130.66667,472.5764,53.49372,114.99997,1,118035,train
93.0,111.0,115.0,106.333336,89.82081,10.0506525,3.0000076,1,118035,train
163.0,164.0,148.0,158.33333,504.716,51.549828,6.666641,1,118035,train
130.0,58.0,36.0,74.666664,580.6755,68.589096,142.33334,1,118035,train
190.0,59.0,49.0,99.333336,50.181892,13.802846,30.333328,1,118035,train
64.0,82.0,86.0,77.333336,65.091385,19.41987,21.33332,1,118035,train
255.0,254.0,232.0,247.0,117.562256,14.447778,31.333328,1,118035,train
255.0,221.0,195.0,223.66667,557.7415,61.127045,106.666695,1,118035,train
82.0,104.0,118.0,101.333336,41.53178,5.0716543,16.000008,1,118035,train
189.0,72.0,62.0,107.666664,74.90735,9.0074835,4.0,1,118035,train
243.0,205.0,166.0,204.66667,487.134,51.169983,47.000023,1,118035,train
214.0,88.0,76.0,126.0,66.44128,8.347378,13.666664,1,118035,train
81.0,101.0,112.0,98.0,169.05292,36.753815,61.33333,1,118035,train
142.0,41.0,29.0,70.666664,61.452774,6.359778,1.6666527,1,118035,train
66.0,81.0,86.0,77.666664,314.05057,52.0562,142.0,1,118035,train
254.0,209.0,186.0,216.33333,598.57166,63.825386,99.99998,1,118035,train
134.0,47.0,27.0,69.333336,171.66959,25.87483,72.66666,1,118035,train
194.0,200.0,190.0,194.66667,653.1592,64.16253,92.66669,1,118035,train
82.0,97.0,94.0,91.0,481.40582,57.903103,180.66666,1,118035,train
84.0,101.0,109.0,98.0,98.41862,31.075418,11.333336,1,118035,train
127.0,73.0,49.0,83.0,550.3867,63.654354,128.33334,1,118035,train
206.0,162.0,153.0,173.66667,114.82353,21.563587,75.33336,1,118035,train
178.0,113.0,81.0,124.0,506.521,53.20863,42.666664,1,118035,train
79.0,97.0,101.0,92.333336,405.49173,51.809822,129.99998,1,118035,train
82.0,97.0,94.0,91.0,278.2237,39.44084,105.33333,1,118035,train
248.0,217.0,188.0,217.66667,541.02313,57.358624,98.33335,1,118035,train
130.0,41.0,23.0,64.666664,27.728848,9.492056,8.333328,1,118035,train
209.0,188.0,159.0,185.33333,396.9915,42.152576,46.33335,1,118035,train
60.0,79.0,77.0,72.0,278.43893,36.579178,102.333336,1,118035,train
123.0,111.0,97.0,110.333336,384.72067,52.927334,243.66666,1,118035,train
255.0,247.0,225.0,242.33333,308.73544,46.308704,120.33331,1,118035,train
119.0,131.0,119.0,123.0,566.04047,63.7334,35.33333,1,118035,train
82.0,105.0,121.0,102.666664,34.57682,4.3578906,17.000008,1,118035,train
90.0,97.0,107.0,98.0,157.09375,25.643858,75.33332,1,118035,train
202.0,65.0,55.0,107.333336,55.843033,6.8157964,3.3333511,1,118035,train
66.0,81.0,84.0,77.0,179.33334,25.662169,90.00001,1,118035,train
199.0,103.0,87.0,129.66667,65.67428,8.479179,32.000023,1,118035,train
176.0,65.0,54.0,98.333336,205.13898,28.869402,64.66666,1,118035,train
121.0,135.0,135.0,130.33333,133.47491,15.152738,41.66665,1,118035,train
156.0,161.0,141.0,152.66667,476.6972,49.26029,57.666687,1,118035,train
253.0,252.0,224.0,243.0,143.24649,22.060375,74.66667,1,118035,train
246.0,250.0,225.0,240.33333,393.84402,43.990013,136.99997,1,118035,train
81.0,100.0,106.0,95.666664,182.60643,39.716118,51.000023,1,118035,train
87.0,109.0,130.0,108.666664,17.492867,3.2952085,1.6666565,1,118035,train
85.0,112.0,129.0,108.666664,8.969086,2.100967,6.6666565,1,118035,train
100.0,35.0,13.0,49.333332,132.99457,32.283005,51.66667,1,118035,train
98.0,118.0,127.0,114.333336,49.553566,5.92004,11.666672,1,118035,train
90.0,85.0,56.0,77.0,68.26418,11.655998,63.0,1,118035,train
214.0,176.0,167.0,185.66667,201.62067,28.2755,116.33334,1,118035,train
146.0,156.0,148.0,150.0,427.79538,42.242718,53.000008,1,118035,train
219.0,164.0,144.0,175.66667,558.3189,57.552658,8.666664,1,118035,train
255.0,247.0,220.0,240.66667,622.7539,71.36914,177.33334,1,118035,train
90.0,114.0,126.0,110.0,11.333328,2.4935462,10.333336,1,118035,train
156.0,59.0,43.0,86.0,194.59647,20.498571,21.0,1,118035,train
59.0,76.0,84.0,73.0,132.1859,21.044943,74.0,1,118035,train
128.0,110.0,90.0,109.333336,347.63486,38.34315,18.000011,1,118035,train
255.0,248.0,219.0,240.66667,3.8005857,2.473295,2.6666718,1,118035,train
233.0,177.0,154.0,188.0,555.1256,57.689667,2.9999924,1,118035,train
88.0,96.0,109.0,97.666664,112.12691,21.150341,47.333344,1,118035,train
198.0,147.0,120.0,155.0,320.62473,39.597633,86.333336,1,118035,train
203.0,163.0,161.0,175.66667,287.52316,32.623833,111.33334,1,118035,train
75.0,94.0,109.0,92.666664,17.950546,4.094585,16.999985,1,118035,train
146.0,148.0,127.0,140.33333,210.60179,27.686089,88.999985,1,118035,train
254.0,207.0,181.0,214.0,209.05075,26.85908,76.33334,1,118035,train
74.0,95.0,100.0,89.666664,169.10222,36.83956,57.000015,1,118035,train
255.0,218.0,186.0,219.66667,201.7132,24.160837,2.3333282,1,118035,train
132.0,143.0,139.0,138.0,620.88416,65.01679,69.000015,1,118035,train
82.0,110.0,122.0,104.666664,40.06938,5.2917795,12.666664,1,118035,train
88.0,104.0,117.0,103.0,38.160492,4.239187,4.6666718,1,118035,train
255.0,255.0,243.0,251.0,476.35303,57.74469,184.66667,1,118035,train
206.0,147.0,131.0,161.33333,513.9256,53.19703,50.00003,1,118035,train
188.0,81.0,65.0,111.333336,188.07565,29.299671,68.66666,1,118035,train
197.0,69.0,60.0,108.666664,74.963684,9.213187,16.666656,1,118035,train
72.0,88.0,85.0,81.666664,373.9783,51.188103,192.00002,1,118035,train
138.0,125.0,108.0,123.666664,139.64557,23.57201,80.0,1,118035,train
255.0,254.0,234.0,247.66667,241.35036,42.74712,118.33336,1,118035,train
199.0,71.0,62.0,110.666664,46.033794,5.470446,8.6666565,1,118035,train
248.0,242.0,218.0,236.0,49.587204,12.14946,37.33333,1,118035,train
231.0,215.0,181.0,209.0,297.47528,38.905685,110.66667,1,118035,train
88.0,107.0,121.0,105.333336,35.35849,4.2756577,11.333336,1,118035,train
87.0,109.0,120.0,105.333336,106.36833,31.425833,0.33332062,1,118035,train
253.0,255.0,242.0,250.0,494.4892,57.410698,201.66666,1,118035,train
188.0,88.0,73.0,116.333336,23.194826,9.5767355,31.666656,1,118035,train
192.0,65.0,56.0,104.333336,12.45437,3.5571506,10.999985,1,118035,train
202.0,65.0,59.0,108.666664,30.64129,4.789413,8.666664,1,118035,train
254.0,255.0,241.0,250.0,437.91348,55.185696,168.33333,1,118035,train
144.0,47.0,28.0,73.0,30.731825,4.8660774,7.666664,1,118035,train
154.0,41.0,35.0,76.666664,66.89461,7.5791078,12.66666,1,118035,train
253.0,249.0,212.0,238.0,4.216354,1.1110243,7.0,1,118035,train
101.0,112.0,104.0,105.666664,640.21747,70.10317,120.33334,1,118035,train
185.0,90.0,70.0,115.0,434.90817,52.805954,124.333336,1,118035,train
202.0,212.0,201.0,205.0,668.87964,67.82655,131.66667,1,118035,train
78.0,93.0,88.0,86.333336,526.1086,61.338917,253.66666,1,118035,train
72.0,82.0,91.0,81.666664,149.54524,29.195562,50.333344,1,118035,train
184.0,90.0,78.0,117.333336,545.47595,59.81459,109.999985,1,118035,train
88.0,114.0,131.0,111.0,25.104225,3.691867,28.333336,1,118035,train
214.0,86.0,77.0,125.666664,53.84958,7.2519526,10.999992,1,118035,train
255.0,251.0,226.0,244.0,68.58892,9.20725,9.0,1,118035,train
255.0,247.0,211.0,237.66667,16.09004,2.0520568,1.3333588,0,118035,train
68.0,99.0,119.0,95.333336,4.472136,0.49607837,2.0,0,118035,train
60.0,91.0,111.0,87.333336,2.0,0.4157542,0.0,0,118035,train
255.0,255.0,229.0,246.33333,2.1082013,0.2795085,0.66667175,0,118035,train
171.0,162.0,145.0,159.33333,145.67238,14.762376,3.333313,0,118035,train
255.0,254.0,223.0,244.0,2.403664,0.5448624,2.3333282,0,118035,train
255.0,254.0,215.0,241.33333,5.906669,0.70986354,1.5258789e-05,0,118035,train
254.0,249.0,211.0,238.0,1.4142135,0.31868872,0.0,0,118035,train
99.0,122.0,138.0,119.666664,53.74838,8.89923,27.999985,0,118035,train
111.0,96.0,75.0,94.0,42.80187,7.7043767,38.0,0,118035,train
61.0,89.0,111.0,87.0,5.5176463,0.88581485,0.33332825,0,118035,train
255.0,254.0,215.0,241.33333,28.323505,3.0866396,0.33332825,0,118035,train
58.0,89.0,107.0,84.666664,4.472136,0.7609872,4.666687,0,118035,train
255.0,254.0,223.0,244.0,1.4142351,0.39031237,0.33332825,0,118035,train
75.0,106.0,126.0,102.333336,3.1622777,0.5659616,0.0,0,118035,train
65.0,96.0,116.0,92.333336,3.0184593,0.47186464,0.66667175,0,118035,train
114.0,118.0,103.0,111.666664,272.88623,38.87568,133.66669,0,118035,train
255.0,244.0,206.0,235.0,7.0079327,2.8256636,5.0000153,0,118035,train
244.0,235.0,196.0,225.0,89.14906,12.140293,23.666672,0,118035,train
210.0,88.0,73.0,123.666664,22.676487,4.784619,26.000023,0,118035,train
254.0,250.0,212.0,238.66667,7.9999695,0.91001374,2.3333282,0,118035,train
61.0,92.0,112.0,88.333336,4.2426405,0.5672542,0.0,0,118035,train
56.0,87.0,107.0,83.333336,6.7986846,1.0861342,1.0000076,0,118035,train
183.0,181.0,156.0,173.33333,7.774641,7.1758056,55.66664,0,118035,train
68.0,99.0,117.0,94.666664,5.656854,0.6846532,2.0,0,118035,train
65.0,96.0,116.0,92.333336,0.0,0.4157542,0.0,0,118035,train
255.0,253.0,215.0,241.0,5.5176325,1.0383279,3.3333282,0,118035,train
80.0,107.0,118.0,101.666664,361.03464,39.809666,76.33332,0,118035,train
206.0,82.0,74.0,120.666664,14.552591,2.2902222,18.000015,0,118035,train
66.0,97.0,117.0,93.333336,4.2426405,0.68536603,1.0,0,118035,train
62.0,90.0,111.0,87.666664,6.0,0.62850577,0.0,0,118035,train
255.0,255.0,225.0,245.0,9.055402,1.6571342,8.666672,0,118035,train
254.0,254.0,216.0,241.33333,3.0517578e-05,0.1875,0.33332825,0,118035,train
252.0,249.0,208.0,236.33333,5.374866,1.2358575,12.666687,0,118035,train
64.0,94.0,118.0,92.0,2.4037066,0.73686415,2.3333359,0,118035,train
72.0,103.0,124.0,99.666664,9.614809,1.3143588,1.3333359,0,118035,train
132.0,132.0,122.0,128.66667,38.534245,5.5357504,10.666634,0,118035,train
70.0,101.0,119.0,96.666664,5.0990195,0.66658527,3.0,0,118035,train
248.0,238.0,203.0,229.66667,39.001408,4.4471726,23.666656,0,118035,train
74.0,105.0,125.0,101.333336,2.0,0.7856128,0.0,0,118035,train
210.0,87.0,79.0,125.333336,2.4036896,1.1965119,0.66667175,0,118035,train
255.0,250.0,212.0,239.0,9.055386,1.6488632,5.3333282,0,118035,train
254.0,250.0,212.0,238.66667,12.684204,1.9565595,0.66667175,0,118035,train
252.0,255.0,223.0,243.33333,1.9999847,0.6281172,3.666687,0,118035,train
254.0,244.0,208.0,235.33333,17.088007,2.4693432,4.0,0,118035,train
82.0,111.0,127.0,106.666664,7.1956754,0.99559575,4.6666565,0,118035,train
253.0,243.0,207.0,234.33333,26.195852,3.6389816,4.0,0,118035,train
67.0,98.0,118.0,94.333336,1.4142135,0.49607837,2.0,0,118035,train
255.0,255.0,219.0,243.0,3.887289,0.6434769,2.6666718,0,118035,train
64.0,95.0,115.0,91.333336,1.4142135,0.3125,0.0,0,118035,train
201.0,73.0,64.0,112.666664,21.954498,3.2999468,6.0,0,118035,train
255.0,255.0,224.0,244.66667,1.8856109,0.5448624,4.6667023,0,118035,train
67.0,98.0,118.0,94.333336,2.828427,0.47186464,1.0,0,118035,train
108.0,108.0,100.0,105.333336,56.26919,7.47339,52.999985,0,118035,train
215.0,81.0,70.0,122.0,14.015855,2.1997426,0.33333588,0,118035,train
64.0,95.0,113.0,90.666664,6.9601946,1.1667596,6.0000153,0,118035,train
252.0,239.0,204.0,231.66667,3.800575,1.9635347,11.333328,0,118035,train
62.0,93.0,113.0,89.333336,4.472136,0.8312147,0.0,0,118035,train
59.0,83.0,93.0,78.333336,211.93814,23.20375,33.666676,0,118035,train
255.0,252.0,212.0,239.66667,16.865513,1.9445436,1.666687,0,118035,train
68.0,97.0,115.0,93.333336,9.475122,1.04302,2.0000076,0,118035,train
67.0,98.0,118.0,94.333336,4.0,0.47186464,1.0,0,118035,train
62.0,89.0,108.0,86.333336,11.479459,1.3470163,1.9999924,0,118035,train
200.0,82.0,72.0,118.0,13.7032,2.994298,7.0,0,118035,train
69.0,95.0,108.0,90.666664,132.73618,16.922806,45.666656,0,118035,train
253.0,255.0,247.0,251.66667,107.60525,34.420483,125.000015,0,118035,train
255.0,255.0,221.0,243.66667,1.0541054,0.375,0.66667175,0,118035,train
246.0,233.0,198.0,225.66667,41.44608,7.3418217,3.3333435,0,118035,train
69.0,98.0,116.0,94.333336,7.071068,0.7862341,1.0,0,118035,train
62.0,93.0,113.0,89.333336,4.0,0.4708287,1.0,0,118035,train
78.0,109.0,130.0,105.666664,3.3333435,0.73686415,0.33333588,0,118035,train
79.0,109.0,133.0,107.0,4.0551734,1.1327856,4.333336,0,118035,train
162.0,156.0,132.0,150.0,346.6981,38.166115,52.666656,0,118035,train
72.0,104.0,125.0,100.333336,1.0540861,0.60837257,3.3333282,0,118035,train
255.0,255.0,234.0,248.0,147.37103,19.000309,37.66667,0,118035,train
67.0,98.0,118.0,94.333336,8.0,0.81669587,0.0,0,118035,train
253.0,254.0,220.0,242.33333,9.067643,1.0933034,2.666687,0,118035,train
255.0,255.0,217.0,242.33333,10.540919,1.4142135,5.666641,0,118035,train
96.0,95.0,67.0,86.0,204.39287,24.84825,149.0,0,118035,train
255.0,255.0,229.0,246.33333,8.692259,0.9601432,1.333313,0,118035,train
255.0,255.0,229.0,246.33333,3.8005722,0.42389563,1.6666565,0,118035,train
64.0,95.0,115.0,91.333336,4.0,0.5659616,1.0,0,118035,train
61.0,92.0,112.0,88.333336,2.4036896,0.4975526,0.33332825,0,118035,train
255.0,254.0,224.0,244.33333,4.737551,0.903552,1.6666718,0,118035,train
131.0,118.0,101.0,116.666664,217.88885,28.7162,106.66666,0,118035,train
46.0,46.0,18.0,36.666668,31.446606,5.6344757,15.66666,0,118035,train
255.0,248.0,211.0,238.0,2.6666718,0.41926274,2.0000153,0,118035,train
60.0,91.0,111.0,87.333336,5.0990195,0.62850577,1.0,0,118035,train
68.0,99.0,119.0,95.333336,2.0,0.6673174,2.0,0,118035,train
255.0,255.0,227.0,245.66667,2.666626,0.31868872,0.6666565,0,118035,train
255.0,248.0,209.0,237.33333,11.822757,1.2808689,5.3333282,0,118035,train
254.0,244.0,208.0,235.33333,4.346146,1.0038986,8.0000305,0,118035,train
203.0,183.0,156.0,180.66667,195.64369,25.047611,70.66664,0,118035,train
220.0,164.0,139.0,174.33333,38.818653,4.8458667,13.666687,0,118035,train
